rating,review,phone,source
5 out of 5 stars.,"This iPhone is without a doubt the best I have used, it is also the fastest smartphone phone I have ever used. I have had every iPhone since the 4 and the is just on another level! Everything is so fluid it works beautifully and you get a really nice essences when you pick the phone up and may I also add that this iPhone X looks STUNNING. Yes the price is expensive but you really get what you paid for! Apple products are all about simplicity and ease of use and this is the definition of that.
I am so happy with my purchase, ANYONE looking for a new iPhone - this is the ONE!
Thank you Very, you’re amazing!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Having tried the Iphone 6 and not liked it I was unsure about the X but am so glad I decided to try it. The facial recognition is really clever and the phone is not a lot heavier than my beloved iphone SE but has a nice large screen. It is blisteringly fast and does everything you would expect from a top of the range phone. The only downside is the high cost but with the cashback and 12 months interest free credit deal with Very it made more sense than to buy one under a tied phone contract. Lovely phone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very quick phone, very light and a lot of memory for my music
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
3 out of 5 stars.,"I got this iPhone X to replace a 7 that my daughter will get but I’m not sure why now. It’s heavier than the 7, doesn’t have that much performance improvement over the 7 and cost a fortune really. The screen size is no improvement really and face recognition is really just a gimmick If I could send it back and wait for the next version I would but hey ho!
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"Bought last week since I bought I am not happy with product. If anyone read this think again go buy 8 plus. This phone is a huge disappointment. Phone constantly keep freezes. And that is happening more than 10 times a day. Contacted with Apple all they say update it. They doesn’t even know. When it’s freezes you have to force it to reboot. Couple of friends have same problem as well. I wish i could returned this phone and buy 8 plus.
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"I’ve had this phone for about two weeks now and I love it! The camera is amazing, the screen is a great size, the speaker sounds great and the picture is much clearer than other iPhones. I must admit, it took a short while to get used to not having a button and having to swipe up to close the app I’m on, but now I’m just used to it. So much so, that when I go in my iPad I keep forgetting there is a button on that and keep swiping up to close the app. The Animoji feature is great fun too. Over all it’s a very good phone and I’d highly recommend.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The new iPhone X is really sleek, the screen and camera are both of the highest quality. Loving the high memory capacity with the 256gb, I can now actually fit all my photos in my album.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Thrilled with the phone. But not up and running yet due to Virgin
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"A master piece of perfection. Love the face recognition technology. Amazing functions n features. Great processor speed.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Loads of storage. Great phone very easy to use does everything you need it to do and more.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I need new IPhone and I bought this iPhone X and it is just amazing everything just easy to use. I love it.
How often do you use this? Once a month
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Absolutely love it! The best iPhone Apple have made to date.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this last week and it was so easy set-up and it was delivered the next working day. Really happy with it and excited to start taking amazing photos.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"I buyer two mans a go and can confirmed the iPhone x is useless . My big mistake the face recognition is not the handy .
How often do you use this? Most days
✘ No, I do not recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"I was pleasantly surprised how quickly I got used to the removal of the home button by apple and the new gestures that took it’s place. Simply this is my best iPhone yet! Faster than all the previous models too, I do not regret my purchase one bit!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
2 out of 5 stars.,"Had this delivered on Saturday and straight away there was an issue with the display. The phone would randomly open apps and even deleted a few without any input. I spent the afternoon in an apple store having a new screen assembly fitted under the warranty as very didn’t let me return the item. Even Apple said I should return for a replacement but I knew it would be a pain to explain the situation over the phone. Luckily I had a video of the phone doing all of this which was taken on my wife’s mobile and as soon as the Apple employee saw it he knew it was faulty. The phone itself is great - now it’s workijg as it should but I can’t give the whole experience a positive review I’m afraid.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"FANTASTIC APPLE PRODUCT AS USUAL. CAMERA CRYSTAL CLEAR. LUV THE WEIGHT OF PHONE FOR POCKET. HIGHLY RECOMMEND
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best phone on the market quality phone , pure class!!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone because it’s compact despite the large screen of 5.8 inch.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love my new iPHONE X.. will defo recommend evryone to get this especially with the offers in very.. happy with my purchase
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought here to take advantage of the 0% credit. Means that I can buy the phone outright without getting myself stuck in a 2/3 yr contract. With an amazing sim only deal, this works out much cheaper overall as well! The phone is awesome, Face ID is flawless. Much more of an improvement over my old iPhone 6 Plus than I thought it was going to be.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this last week as a present and the person absolutely loves it - so much cheaper than anywhere else aswell with 10% back
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"A great phone...the iPhone X is certainly a great upgrade than previous iPhones. Worth every penny
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this for my Son, absolutely brilliant phone, great new features. Now bought for partner and myself, highly recommend to anyone thinking of buying new phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Great iPhone but very much overrated and overpriced!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"I bought this a few weeks ago and it’s it’s spot on
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I'm very happy with my purchase, i would love to reccomend this to others
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great iPhone, fast, great screen though pricey ! Having had an iPhone since the start this is clearly the best so far. Face recognition is brilliant, the phone itself is much faster than expected and the screen/graphic qualities are superb. First time in a while too I have had an iPhone I can use all day on 1 charge !! Yes it is very pricey for a phone but I would say almost worth it as it will hold it's value for resale if you look after it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"My first iPhone, switched from Samsung Galaxy. It seems very fast and easy to use. so far worth the experience
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Well what phone it has all you need and more the best picture I have seen yet easy to use did think I would miss the home button but no the changes are so easy to get use to best phone I have brought if you love your iPhone this is for you.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Perfect choice, great quality just what you expect from apple.
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Apple does it again. Upgraded from iPhone6 to iPhoneX love it. Camera is amazing not 100% convinced It is worth the cost. But I took the leap and bought it and don’t regret it yet.
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I was prepared to be underwhelmed but I’m glad to say, I wasn’t. This phone is absolutely incredible. I haven’t put it down since it arrived.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love apple products and although it was expensive it is definitely worth the money.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this to replace my Note 8, absolutely beautiful phone with great design and features very easy to navigate.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Purchased handset Excellent reps I spoke to Great dekivery
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I was a bit dubious at first. But found that having upgraded from an iPhone 6 to the latest version was a very pleasant experience. The setup was very easy and the new screen is a significant upgrade. I found that I quickly adapted to having no home button and the functionality of the new phone is superb. I highly recommend this phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This is my husband’s present for me on our 15th Wedding Anniversary., best gift ever! Love it!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"After finally deciding to upgrade from the SE i ordered this phone and it’s great! I just wish it was smaller because my hands are tiny hence my reluctance to get the bigger phones. I kept buying the small one! But I cannot fault the actual phone!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought this a week ago and I am glad I did easy to use.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Great phone. Amazing camera. Great from Very.co.uk
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Brought the iphone 2 weeks ago amazing phone upgraded from a iphone 6 plus worlds apart in speed and camera, Would definitely recommend a case
Originally posted on Littlewoods Ireland",iphone,Very.co.uk
5 out of 5 stars.,"Excellent phone so glad I eventually upgraded from the 6s plus. Can’t put it down.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Features are great! Love it! As I had a 6S, the upgrade is massive!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just upgraded from the iPhone 8 and so far I'm in love with the design and loving all the extra features so far. Worth every penny.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Honestly the best iPhone yet, it’s effortless navigation wise and such a beauty. The features are fantastic, and the phone moves at record speed mashallah. I love it! Definitely worth the investment.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bough this product 3 weeks ago and is been a great, great product and features overall been using it everyday and everything is going smooth, battery works so much different from other iPhones I've had and is so amazing how the phone can be used without charged
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Im glad I bought this from very and the product is awesome
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this as I needed a replacement to my iPhone 7 , this phone is night/day in comparison, software is a lot faster & apps easier to use , the only downside is the price...... , as I require a lot of memory I went for the 256GB model & very expensive:(
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone last week and it is working wonders in my life. I’m lovin it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone as birthday present for myself. It is very expensive but the phone is very slick. Upgraded from a iPhone 7. The iPhone X is slightly heavier, battery life is good and the screen is fantastic.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"i bought this phone it’s suiteble and i recommend to all friend to have same phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Loving the new screen and features - no problems so far!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Having used this phone for a few weeks now it’s easy to get used to the lack of a home button. The gestures are flawless and work each time. Face ID works great too and have tested that with others and it really can recognise your voice.
It’s exceptionally fast- but all new iPhones usually are. Not sure it’s worth the price but it is a great phone. And the screen is amazing.
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought it week ago and I am very happy that I did it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this phone from very, arrived 2 weeks early. Amazing service and an amazing phone. If you’ve got the money get it! If you haven’t ‘Very’ it! 0% and a few month to pay it off! Most expensive phone I’ve ever had but it is worth it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Delivered just before Christmas and using it to the full. Was reluctant about loosing the home button but now I think it’s better without. The display , camera is out of this world.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Arrived far earlier than suggested. As always super intuitive and so easy to set up just by switching sim and of course iCloud. The loss of the home button is taking time to manage especially as I have the 8 plus too. Occasionally face recognition won’t work and at the oddest times. Not for example in the middle of the night when everything is pitch black. Struggling with app downloads which isn’t the case on the 8 plus Onwards and upwards. Hoping some improvements are in the pipeline but if you cut me in 2 you would see Apple so no chance of me reconsidering my choice of provider
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had this in time for christmas hubby love it smart looking phone
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Awesome phone with great display. Best phone on the market.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Fastest iPhone so far loving it had it now for 3 weeks so happy bit on the expensive side other wise all good
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"At first I wasn’t too sure due to the price, first thing I noticed was the speed of the new iPhone over previous phones. Camera is by far the best yet and the ability to take photos in low level light is excellent see example of this. I have also found the battery life really good and sound is great. I would of given 5 stars only reason why not is the price, and the Face ID it’s very cool but to be honest not really needed.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"So after a couple of years using Android because I was board of the same old iPhone design I decided to switch back to Apple and I Purchased the iPhone X 256GB in Space grey, I'm so glad I did the phone is amazing and built so well, prior to this I had a galaxy s8 and this is such a better phone in every way. I know its expensive but its worth every penny in my option.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Been using this phone for 3 days,I can’t complain. the iphone looks smaller than the iPhone 7 Plus I had. That’s due to the larger screen. Like the new features, it will take a little time as I’m still missing the home button.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This Has to be the greatest iPhone ever made. It’s looks Fantastic and feels great in the hand.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Excellent mobile,I’m very happy for my phone. Thank you Apple.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Am glad that I bought the iPhone X. One of the best phone in the market
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"IPhone X when it’s working is amazing. However after having the iPhone for 6hours the screen as become completely unresponsive, after restoring the whole phone via iTunes, nothing on the screens works or the Face ID. So you can’t even set it up again. It’s got the screen software fix installed. And surprise surprise there thousand of people online having the same problem. And it’s a huge problem getting it changed under normal warranty. Apple wants the full amount it cost to hold unti it’s repaired and proven not to be your fault and also there is no spare handsets as it’s still on back order. A NIGHTMARE, knew I should of taken the leap
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Good phone but overpriced no phone should be This sort of money
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Was sceptical, about the IPhone X but it’s amazing and much better than expected. The best upgrade yet!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Received on day one and i can honestly say this is a beautiful phone yes it is expensive but realistically its only £200 more than the iPhone 8. The phone is easy to use it can be strange having no home button but you do get used to it. Bigger screen but smaller phone i had the iPhone Plus plus phones for years and it was always a pain to carry it but this phone fits in my pocket very easily. Very happy with my purchase
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The best phone I have ever owned. New gestures are intuitive and work well. The camera is amazing
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"I've had this for a week now and tried out most features including AR. AR is quite something, I've played a few games including the Machines game that was demo's in the phone showcase by apple and it's really something, scrabbling around on the floor to get the best angles to see my characters shooting up the opponents. FaceID is superior to touch ID in everyway and works in low light/no light. They've done a superb job of it. My one niggle is that I came from the iPhone 6s Plus, if you're used to a larger screen, this is a step backwards in width, height is about right but width is hampered and you notice it. If you can maybe wait for the Plus version next year. All in all though it's a great phone, I wouldn't hesitate to recommend it. I knocked a star off for the price. Very were fantastic, I pre ordered the phone just after it went live at 8am, think I clocked in at 5 past, delivery was made on release day by Royal Mail.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Loving my new phone, it’s apples best product yet .
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Ordered phone on pre order day and received 2 weeks before estimated delivery day! Brilliant service and a great product, 5 * from me
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"A new era in iPhones....wow!! Smart, stylish and packed with features. I have moved from Samsung for the first time and glad I did.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this phone for my wife for Christmas and it made the perfect present. The delivery was awesome and well in time for the big day. The phone speaks for itself as we only go with Apple products. Thanks Very
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this as an upgrade to my iPhone 6. I was not disappointed... the iPhone X is awesome. The face recognition is brilliant and is much more convenient than the finger print scanner. The screen is brilliant too!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this iPhone X, 256Gb week ago for my daughter and she is extremely happy with her new phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Excellent phone, love the design, Premium feel, easy to use
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I am very happy, fits nicely in my hand, loving the facial recognition and great camera.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this to replace my 6s, it was a great decision. This phone is faster, more storage & a brilliant camera. An excellent choice!
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"It has a great all front display. Camera is fantastic. Face ID is really useful and responsive. I don’t miss the home button at all and almost immediately got used to the new gestures. Nice quality feel. You pay a premium and you get a premium product.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Such a great responsive phone great battery life very great pixel density clarity of the screen is spot on the phone is a pleasure to hold and do my web browseing and so on and for media consumption
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Amazing phone with loads of features added and 256gb is great for storage so hopefully this phone will let me a while
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"So happy with this one. It's my second one as I use one for work and one for family. So secure and the screen and the camera are the best ever!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this a few weeks ago , upgraded from the SE. Brilliant phone nice look & feel excellent camera & storage (main reason I bought it). Couldn’t be happier great buy.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love the phone, great deal before getting an extra £50 off
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Purchased this product a week ago and since then I honestly haven’t liked an iPhone as much as I have this one, the added new features are amazing it’s just a 10/10 product
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I haven’t had this phone long but I love it. I upgraded from the iPhone 6s and am very pleased with it. Their is not many features that are different from the iPhone 8,but the face recognition works really well,I’m finding it a bit odd not having a home button,the screen is the same size as the 8+
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Really pleased with this phone. Love the full screen, I found it very easy to work with and finding and downloading apps. Only problem was the pairing the Bluetooth devices but I’m sure I will work it out. love the photo app and Live Photo’s. I’ve always had a android phone and never wanted a iPhone that is till this iPhone X came out. Very impressed and with being a new customer with Very I got 20 percent off.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great purchase, Iphone never disappointed me, absolutely great design!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this 2 weeks ago and I love it , very easy to use , looks great and delivery was quick !
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Fantastic product. The best iPhone yet, without a doubt
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love the phone and the face ID wonderful,to much fun with the emoji
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this two weeks ago and I am over the moon with everything this phone does and I am still learning
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have always had IPhones but this one is so slick. I love it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this a week ago and love it !! The screen is so much better for shopping and looking at stuff than the older smaller screen. No need to get a plus that is difficult to fit in pockets etc when the screen is the same size as this phone, without the bulk!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Quick , slick and overall amazing phone Amazing camera and the Animojis are quite fun also!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought it few days ago and it's great. I will recommend this product.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best iphone after 7, like the new OLED screen. Excellent camera take geart pictures. apple never disappoint you.
How often do you use this? Occasionally
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The iPhone X was a huge gamble from Apple, but one that really paid off. Losing the home button and altering the design was a dangerous move, but one that was sorely needed after years of similarity and the premium design, extra power, all-screen front mix together to create - by far - the best iPhone Apple's ever made. It's impossible to give a perfect score to something that costs this much - but this is the closest to smartphone perfection Apple has ever got.
FOR Great screen Premium, strong design TrueDepth camera is powerful AGAINST The most expensive flagship phone around Metal rim can scuff without case
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Yes it’s expensive but for me you get what you pay for. Great phone, great new features and I don’t miss the home button!! Still finding out all the features but Face ID is great and the Animoji’s are fun If your an Apple fan then I highly recommend this, if your Android then consider moving to the ‘dark side’ ;)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this a week ago as i only like apple phones. This is the best apple phone and best replacement to my iphone 6. I would highly recommend this. And best thing is i got it on buy now pay later which Very offer. Absolutely brilliant.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this last week and I’m very happy about it. Excellent phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"As ever from Apple the iPhone X is great but expensive. Must say that ‘Very ‘ came up with the goods bang on time, first class service.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"A lot of money yes it is . But so a laptop but for hours of use I think it’s cheap it so good apps load so fast .camera as good if not better than a SLR camera the screen is unreal Very happy with it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Upgrade from the 8, love the face recognition and the larger screen !!! Love this phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Nice looking phone great feuture Good camera I'm glad I bought this phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The iPhone X is an incredibly well designed phone. In general, I've found it very intuitive to use and its processing power means that everything just works instantly. The camera does a great job of capturing realistic colour even in low light.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great camera and love the full screen overall excellent iphonex
How often do you use this? Occasionally
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Only had the phone a couple of weeks but impressed. Added features are great, love Animoji’s. camera good with improved specs.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very pleased with my iPhone X would recommend it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought it for my brother he loved it and apple quality is always good and it’s look very cool screen full screen no boundaries loving it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Having moved from an iPhone 7 Plus i am loving the fact I have slightly larger screen size but a smaller overall size.
The screen is fantastic, crisp text & images, bright colours (even in daylight) and ambient light sensor to adjust the display colour in different lighting settings.
Face ID has been working flawlessly for me and although the lack of home button takes some getting use to after a week I’m not missing it at all.
It’s nice to be able to use my phone one handed again (the plus versions of iPhones were just too big to do this effectively) and the slimmer form factor means it feels less bulky in my front jean pocket.
There’s no doubt it’s a pricey phone, but If you need convincing to buy it then I worked out that I expect it to last me 2-3 years, I use it daily (more than my actual computer) and it will have decent resale value. With all that in mind it will probably end up costing me less than £1 a day (cheaper than a coffee).
And with Very offering interest free Buy Now Pay Later it was just to tempting to miss, so I’d bettet start putting my coffee money into the iPhone saving jar!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I had order the iPhone X the day it launched and was given the 16th of December as my delivery date. I was extremely happy to find out that my phome was delivered two weeks before the actual delivery date, i was so happy and i love my phone!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"My hubby bought this for me for christmas but has gave me it now so its all set up before xmas. Ive always had i phones but this one is deffinitaley the best. The price was the cheapest around so this was a big selling point.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"had this iPhone X for 1 week now and I have to say its best iPhone I've had (had a few)its very fast compared to my last iPhone 6 plus, bigger screen than iPhone 6 plus yet iPhone X is smaller.dont miss home button, overall this is by far best phone out there.
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"Amazing phone but was wondering how to buy it without getting in a contract with a network provider. Then came across Very’s buy not pay later interest free offer. Amazing deal & gives you more buying power.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this 2 weeks ago and was so easy to set up. I love it and feels more slim line than I thought.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Purchased and received on release date 3rd November best iPhone yet the new features are good better than rival android Samsung galaxy rubbish
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love this phone. Thought the absence of the home button would be awkward but it’s actually far better.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
