phone,rating,review,source
galaxy,4,"Getting used to new technology. Working good so far, but miss my old familiar phone. Can't hold on forever, change is good. The battery life of this phone is GREAT.",BestBuy
galaxy,5,"I purchased this as a bday gift, to convert an apple user... I myself have a Note 9 and I love it... Androids are more versatile...",BestBuy
galaxy,5,"I purchased the gold one and really love the color. Great phone, size is perfect not too big nor to small. Phone takes awesome pictures.",BestBuy
galaxy,5,"What can be said that has not already been said? It's a great phone! Fantastic camera, excellent performance, and decent battery life.",BestBuy
galaxy,4,I was told the only difference with the + was the screen size. Turns out the camera is also significantly worse and has less RAM. Buy the plus which is amazing.,BestBuy
galaxy,5,had my phone stolen so I had to get a new one. tried a Moto and it was terrible. Samsung has great reception and processing speed.,BestBuy
galaxy,5,Really enjoy having an unlocked phone without all of the preloaded software. Works great and has a good battery life.,BestBuy
galaxy,4,"It has very good design and nice looking ..and it is fitted with my hands 

I have not found any problem yet ..so happy with it",BestBuy
galaxy,4,"This is one of the best samsung phones i've ever had, its fast, nice pictures, not too small, not too big, great phone.",BestBuy
galaxy,4,"Brand new phone, much to learn. So far everything is going well. Lots of features that I haven't gotten to use yet. Liking it very much.",BestBuy
galaxy,5,"This phone is beautiful, like all Samsung phones, it is super fast great headphone Jack. love the expandable storage.",BestBuy
galaxy,5,I have always chose samsung so this review may be biased. But if you are considering choosing this phone you will not regret it at all. The camera is amazing!,BestBuy
galaxy,5,My mom really likes the s9. There’s more she can do than other phones. Especially the color sunrise gold something new to her. Sound quality is great!,BestBuy
galaxy,5,This is the best camera phone I have ever seen. I bought unlocked one and it's working fine till now. I am really happy about this purchase.,BestBuy
galaxy,5,"I bought this phone S9 unlocked, the phone for my needs is fast and efficient. It has many features and is easy to work with.",BestBuy
galaxy,5,"I upgraded my mother's phone, as she was using a dinosaur(lol). Samsung makes excellent phones, love the new OS. And the camera is amazing",BestBuy
galaxy,5,Samsung is and will always be the best phone on the market. It has the best features and reliability hands down. I own everything Samsung...,BestBuy
galaxy,5,"I recently changed from iPhone 7 to Samsung Galaxy S9. I'm happy with the features, great camera, easy to navigate between apps.",BestBuy
galaxy,5,I purchased the phone on Black Friday for a good price and ever since it has blown me away. Great upgrade from my old S6,BestBuy
galaxy,5,I love the S9. It has lots of features and an all day battery. Only down side is the curved edges in a case can hinder edge functions.,BestBuy
galaxy,5,"Got this phone to gift my brother and I must say this phone is fantastic. Camera, processing speed is amazing. A real value of money",BestBuy
galaxy,5,"Love the look and feel of my new phone. Best buy gave me the best offer in the market for Samsung S9, and had all the colors available to choose from.",BestBuy
galaxy,1,Best phone ever! Went from the iPhone to the s9 and I the difference is unbelievable!!! It even has a food camera,BestBuy
galaxy,5,Changed from iPhone 6 which had a slowed down battery by Apple. Was not a hard to learn Android application. Love this phone.,BestBuy
galaxy,5,"Fairly easy to use and ability to transfer data from the old phone to the new one. The tech that was helping me out, had an extensive knowledge of the product.",BestBuy
galaxy,5,Bought this on sale and have no complaints. I was happy that they had an unlocked version. The staff even transferred all my files over for me.,BestBuy
galaxy,5,I have been with this Samsung line since the Note 4 and have several of them. My favorite Android line and they keep getting better.,BestBuy
galaxy,5,"This phone is great, especially the quality of pictures from the camera. The translation app is easy to use, and the images on the screen are incredible.",BestBuy
galaxy,4,I love this phone but the Bixby app is terrible and there is no way to uninstall it or even re-key that button to something useful like my old S5.,BestBuy
galaxy,5,"This is an amazing phone. The camera is great and crystal clear, fast functionality. No lags, delays or glitches. Very satisfied",BestBuy
galaxy,5,"Samsung has always been a premium model. Allowing fully unlocked phone in the s9 series, gives even more user friendly options.",BestBuy
galaxy,4,"Had a Galaxy J3 and need an upgrade back to a regular galaxy. I'm liking the new features with AR emoji, muliti screen, and improved features.",BestBuy
galaxy,5,"I bought this for my mother. Coming from an Apple fan, this phone is a steal for $620. I will definitely get it after my iphone contract ends.",BestBuy
galaxy,5,Got disgusted with the old Motorola and moved up to the Samsung. Tremendous difference. Only problem I'm having is figuring how to listen to voice mails. HA!,BestBuy
galaxy,5,"Excellent Mobile! This is the best phone ever launched by Samsung. Really awesome performance, amazing camera features and overall memory. I am loving it!!!",BestBuy
galaxy,4,"I'm still learning, but I love how fast my my new phone is and the screen resolution is fantastic. I am really glad I got this phone.",BestBuy
galaxy,5,Was easy to setup and easy to use. Easliy sync my contacts through Outlook and all other Smart Phone functions.,BestBuy
galaxy,5,"Granted I use the phone for probably 10% of its capabilities, Samsung always puts out an excellent phone. Very quick and responsive.",BestBuy
galaxy,5,"Considering buying this phone from the he carrier is more expensive and plagued with bloatware, this phone is an absolute steal!",BestBuy
